,source,author,title,price
95,https://d7hftxdivxxvm.cloudfront.net?height=290&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwktgeilRVlgJFHWJp-VOtg%2Flarger.jpg&width=445,Rubén Rodrigo,"03/18- 06/09/21, diptych, 2021","US$14,000 "
96,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fna1-U6ZhyOGfpAd6M7TAUQ%2Flarger.jpg&width=445,Samuel Bak,"Before the After, 2022","US$22,000 "
97,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FU1Dhx4OmJjaqhBF1s5N1cw%2Flarger.jpg&width=445,Samuel Bak,"After So Many Years, 2022","US$18,000 "
98,https://d7hftxdivxxvm.cloudfront.net?height=304&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FG2FheTwNkFI6USDVSgt7xA%2Flarger.jpg&width=445,Sam Gilliam,"Skate, 1967","US$650,000 "
99,https://d7hftxdivxxvm.cloudfront.net?height=511&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FEQqR1kJFnGiAW36tqcCpYQ%2Flarger.jpg&width=445,Tim Braden,"Greens, Carmines and Pink, 2021","US$24,000–US$28,000 "
100,https://d7hftxdivxxvm.cloudfront.net?height=654&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0Vlifc56E87IzyCyPby7Ww%2Flarger.jpg&width=445,Karin Hanssen,"Reconstruction, 2021 -2022","€32,000–€40,000 "
101,https://d7hftxdivxxvm.cloudfront.net?height=523&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6P4CKP_HIU3y_Wa8Tlr2AQ%2Flarger.jpg&width=445,Mia Sandhu,"Reverie 1, 2021-2023","US$5,400 "
102,https://d7hftxdivxxvm.cloudfront.net?height=601&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAhrK5kE-oEHkJi2fqGSIYg%2Flarger.jpg&width=445,Avery Palmer,"The Last Act, 2018","US$1,250 "
103,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fwt4QFW45C_4xsdQwNvj5hQ%2Flarger.jpg&width=445,Kiyoshi Nakagami,"Untitled, 2016","US$113,000 "
104,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSafqi1I9sAsysjcA6XZFWg%2Flarge.jpg&width=445,Malik Roberts,"""The Queen & I"", 2019","US$6,000 "
105,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_DtGamqfnfmWKKbLPGgOxQ%2Flarger.jpg&width=445,Joanna Glazer,"Yellow and Blue Dog, and Extraordinary Tulips, 2023",US$150 
106,https://d7hftxdivxxvm.cloudfront.net?height=373&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpuPEENGMFm094m_MR1iVrw%2Flarger.jpg&width=445,Mia Sandhu,"Untitled 2, 2023","US$3,400 "
107,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxJCDlAyYEIFhIppirywXng%2Flarger.jpg&width=445,Michelle Sakhai,"Infinity, 2023","US$1,260 "
108,https://d7hftxdivxxvm.cloudfront.net?height=517&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqOb4YjsSNTkhuKH3Tm3Eqw%2Flarger.jpg&width=445,Che Lovelace,"Bois Canot Tree at Bright Moonlight, 2022","US$40,000–US$50,000 "
109,https://d7hftxdivxxvm.cloudfront.net?height=296&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0LsqxTo2W4yE6-Mc0ai-JA%2Flarger.jpg&width=445,Paul Fägerskiöld,"Popocatépetl, Mexico. View east before sunrise. January 1 2100. , 2023","US$30,000 "
110,https://d7hftxdivxxvm.cloudfront.net?height=449&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FBPvjKgdFNaa1CwhGlhS_rw%2Flarger.jpg&width=445,Natasha Law,"Pink Details on Coral , 2023","US$25,000 "
111,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FKMiO6-OUGej-OEp3_IiNQg%2Flarger.jpg&width=445,Léo Manelli,"The Little Connoisseur Bouquet, 2023","US$12,500 "
112,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWU-sTi4d64u4k5xWB2ndJA%2Flarger.jpg&width=445,Quetzalcoatl,"Piragua pa' acelerar, 2023","US$13,000 "
113,https://d7hftxdivxxvm.cloudfront.net?height=278&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FB7Fzei0M6l0VEhzUm-bLyA%2Flarger.jpg&width=445,Roberto Burle Marx,"Sem título, 1943","US$30,000 "
114,https://d7hftxdivxxvm.cloudfront.net?height=436&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F74IR8UnDPabQGP0NLxZGWg%2Flarger.jpg&width=445,Roy's People,"Scrubbed Out Spots - Valium, 2023","US$1,500 "
115,https://d7hftxdivxxvm.cloudfront.net?height=150&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgHwlVpnmUEFMUJ30o_I6mA%2Flarger.jpg&width=445,Amy Smith," It Was All A Dream A Little Dream of Me Acrylic on wood and Neon, 2023","US$8,500 "
116,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FVewBhUGR3sA9vLLX3ZDcxw%2Flarger.jpg&width=445,Paul Resika,"Yellow Moon, 2022-23","US$50,000 "
117,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTZvWqAj6FZ9_5Twup-22Zw%2Flarger.jpg&width=445,Josef Kote,"Shades of Blue, ca. 2023","US$19,000 "
118,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9IiIx4P0E-wUB3Sa8DLpUQ%2Flarger.jpg&width=445,Marc Dennis,"Cherry Cheesecake with Hair, 2023","US$4,500 "
119,https://d7hftxdivxxvm.cloudfront.net?height=324&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Focm2TY_yMVlXy4LvC9McDg%2Flarger.jpg&width=445,Mia Sandhu,"Untitled 1, 2023","US$4,800 "
120,https://d7hftxdivxxvm.cloudfront.net?height=324&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F8h6i319vdusOU1tWdAxJ-w%2Flarger.jpg&width=445,Mari Kuroda,"SUZUME, 2012",US$950 
121,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FevU1rRDJ6KryGSd_P_dVYA%2Flarger.jpg&width=445,Marcelo Suaznabar,"Creature IX, 2022","US$1,300 "
122,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqsIP7VtXp9r9Jb-MnY4a8A%2Flarger.jpg&width=445,Deborah Zlotsky,"Bandwidth, 2022","US$6,000 "
123,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Ft502FcFvQ_XB3uFYotoCOw%2Flarger.jpg&width=445,Chris Gwaltney,"Liminal #6, 2021","US$3,500 "
124,https://d7hftxdivxxvm.cloudfront.net?height=618&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FdV_Z7hGOgHvXEAmFTA0-cQ%2Flarger.jpg&width=445,Emma Larsson,"Woman Figure V, 2022","US$1,700 "
125,https://d7hftxdivxxvm.cloudfront.net?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FX0QSh19JLMn82peKkfhd2Q%2Flarger.jpg&width=445,Travis Louie,"Top Hat Insect Goblin, 2018","US$5,500 "
126,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FqE7hCXbS2hA5kSLyCXT_Og%2Flarger.jpg&width=445,Robert Cottingham,"PRR Railroad, Unique Panel from the Union Train Station Installation in Hartford, Conn., 1987, 1987","US$25,000 "
127,https://d7hftxdivxxvm.cloudfront.net?height=342&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FAB3DyXpWubOykV0njsXUrQ%2Flarger.jpg&width=445,Antoni Tàpies,"Serie ""U no és ningú"" No. 21, 1978","£35,000–£40,000 "
128,https://d7hftxdivxxvm.cloudfront.net?height=618&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FkkRZuVJ7bpHQ7_Z5U-mgPA%2Flarger.jpg&width=445,Adnate,"All I See, 2022","US$11,250 "
129,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-oME2OK3SHqA-KK561ZJbw%2Flarger.jpg&width=445,Virginie Schroeder,"The Most Iconic Marilyn Monroe Forever, 2022","US$2,250 "
130,https://d7hftxdivxxvm.cloudfront.net?height=458&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F8bITWxT6pDRN4vNry0jd8w%2Flarger.jpg&width=445,Gina M. Contreras,"For You To Be There When I Need You, 2023","US$2,000 "
131,https://d7hftxdivxxvm.cloudfront.net?height=695&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhUHSgLzUBsJVqn_S1W0dDA%2Flarger.jpg&width=445,Daniela Garcia Hamilton,"Caminos de Guanajuato, 2023","US$7,500–US$10,000 "
132,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMYLKc8afePtOpKxZDR0dAA%2Flarger.jpg&width=445,Jan De Vliegher,"Blossom 43, 2022","€20,000 "
133,https://d7hftxdivxxvm.cloudfront.net?height=294&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fqg09tNxTtJr1jwbKUh0Jjg%2Flarger.jpg&width=445,Mariana Sanchez,"Elements, 2019","US$13,000 "
134,https://d7hftxdivxxvm.cloudfront.net?height=626&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FxO1M6uad88YgaSCAGwp70g%2Flarger.jpg&width=445,RETNA,"Seen Ojas, 2013","US$155,000–US$186,000 "
135,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpYD3Ohv3351-EVK5ixd0Vw%2Flarger.jpg&width=445,Bernadette Doolan,"The bee collector, 2023","US$2,500 "
136,https://d7hftxdivxxvm.cloudfront.net?height=356&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FScFJppf2lZPqDxPzcpuhhw%2Flarger.jpg&width=445,Ruth Root,"Untitled, 2020","US$32,800–US$40,200 "
137,https://d7hftxdivxxvm.cloudfront.net?height=549&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FWiW3lCBP89_MIsSRHPF8Jw%2Flarger.jpg&width=445,Erwann Tirilly,"Animus, 2021","€3,200 "
138,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fjt8Dxq2KsaD4h7fFlgYNdQ%2Flarger.jpg&width=445,Sannib,"Vogue, 2023","€3,900 "
139,https://d7hftxdivxxvm.cloudfront.net?height=473&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FY-vyCZgg_j2dNJhucfEdGQ%2Flarger.jpg&width=445,Dion Johnson,"Introduction (blue), 2020","US$2,500 "
140,https://d7hftxdivxxvm.cloudfront.net?height=380&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fo7d88PqXWdETJWGLLVGYtA%2Flarger.jpg&width=445,Lui Shtini,"Ursus, 2021","US$30,000 "
141,https://d7hftxdivxxvm.cloudfront.net?height=440&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F1o1LhEOVyyhiDkD0r_aGPA%2Flarger.jpg&width=445,Wendeline S. Matson,"Little River, 2023","US$4,400–US$4,900 "
142,https://d7hftxdivxxvm.cloudfront.net?height=505&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FaRLKsUVG6ZdBm-ZIP4dUHw%2Flarger.jpg&width=445,Pedro Ruiz,"Untitled, ca. 2014","US$10,000 "
143,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FwDYtpkrL9RQdRT-ESibXsw%2Flarger.jpg&width=445,POSE,"WIRED (ORIGINAL ON GESSO BOARD), 2015","US$13,125 "
144,https://d7hftxdivxxvm.cloudfront.net?height=664&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUM-6N3DBTgVuptmfzLyDNQ%2Flarger.jpg&width=445,San Kara,"Jo's Sunflowers, 2023","€9,800 "
145,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FM4Zq3Kc7etqtByd9vOutdA%2Flarger.jpg&width=445,sarah thompson,"cloud tree, 2020",US$900 
146,https://d7hftxdivxxvm.cloudfront.net?height=908&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fr3X8br2cjgwvq_RylRy-bA%2Flarger.jpg&width=445,The London Police,"Single Lads 6 and 1, 2021","€4,444 "
147,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZyQY5FV7EW1SC01dkWMqLA%2Flarger.jpg&width=445,Renjie Gao,"Soaring Series 1, 2023","US$11,000 "
148,https://d7hftxdivxxvm.cloudfront.net?height=367&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjzoWO0kHGdl3442ixk9w3A%2Flarger.jpg&width=445,Yin Kun,"Looting -Apple, 2015","US$15,800 "
149,https://d7hftxdivxxvm.cloudfront.net?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fx7jkolv-MD0ZAEpch2sRIQ%2Flarger.jpg&width=445,Dina Brodsky,"Cardinal 2, 2023","US$2,500 "
150,https://d7hftxdivxxvm.cloudfront.net?height=536&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FSQF63ekvY1dC2eNT59fe1Q%2Flarger.jpg&width=445,Patricia McParlin,"Deep Birches, 2022","£1,075 "
151,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FODR6JM8Yr4-UlMQKohfqcw%2Flarger.jpg&width=445,Shiri Phillips,"Delicious Paint, 2023",US$360 
152,https://d7hftxdivxxvm.cloudfront.net?height=358&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfTfq6egY5yBMwNUt3K_wsQ%2Flarger.jpg&width=445,Alex Katz,"Ada, 2012","US$295,000 "
153,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fop_WRcbc4qzVF5KJezTH1w%2Flarger.jpg&width=445,Manyaku Mashilo,"Grandmother's Teachings, 2023","US$16,000 "
154,https://d7hftxdivxxvm.cloudfront.net?height=585&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F59G_nXzOj_odCH3ias4QXQ%2Flarger.jpg&width=445,Barbara Kassel,"Nightcap, 2022","US$32,000 "
155,https://d7hftxdivxxvm.cloudfront.net?height=635&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2hMo7THyWIOc30SpW87ZLQ%2Flarger.jpg&width=445,Edna Hibel,"May We Be One, 20th Century","US$6,895 "
156,https://d7hftxdivxxvm.cloudfront.net?height=356&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGHvDc4-iG2iJ2nq1mCel0A%2Flarger.jpg&width=445,Stanislav Pamukchiev,"The end of the town, 1980","€2,400 "
157,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FvdtYXcQ-NEesFIX2u5OtGA%2Flarger.jpg&width=445,Gabrielle Garland,"Untitled, 2023","US$14,000 "
158,https://d7hftxdivxxvm.cloudfront.net?height=332&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FpuZhbeeX9MkXzTOt97lI0Q%2Flarger.jpg&width=445,Elliott Puckette,"Untitled, 2015","$5,000 "
159,https://d7hftxdivxxvm.cloudfront.net?height=250&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjfCDC4mYfSjlMCG5SIT4jw%2Flarger.jpg&width=445,Alberto Biasi,"Picola dinamica, 2015","€12,000–€15,000 "
160,https://d7hftxdivxxvm.cloudfront.net?height=329&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FTA8L4fPV6bwoHwuUIkmlUQ%2Flarger.jpg&width=445,Oscar Barra,"Un amanecer distinto, 2023","US$1,600 "
161,https://d7hftxdivxxvm.cloudfront.net?height=268&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4TSvZ8PW2OQBRwhdBgwGww%2Flarger.jpg&width=445,America Martin,"Sunset in Canyon (Diptych), .","US$51,000 "
162,https://d7hftxdivxxvm.cloudfront.net?height=404&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FPceOVDynLQgReJOAcFrL3w%2Flarger.jpg&width=445,Ndidi Emefiele,"Pool Side kebab, 2022","£50,000 "
163,https://d7hftxdivxxvm.cloudfront.net?height=809&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUcX6lL1e4XV9EI88XntO8Q%2Flarger.jpg&width=445,Mark Beard,"[Bruce Sargeant (1898-1938)] Demonstrating a Dive, n.d.","US$9,500 "
164,https://d7hftxdivxxvm.cloudfront.net?height=358&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-0lYJPAP8W1MeZ9xcfhrhw%2Flarger.jpg&width=445,Kevin Earl Taylor,"Replica, 2023","US$3,800 "
165,https://d7hftxdivxxvm.cloudfront.net?height=1112&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FfEVejBkrNKNNY1AuBmoKGw%2Flarger.jpg&width=445,America Martin,"Woman in Gray III, .","US$11,000 "
166,https://d7hftxdivxxvm.cloudfront.net?height=809&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F9-BWdk18y_frMPfUTP90-A%2Flarger.jpg&width=445,Chip Haggerty,"Lillies, 2023","US$2,000 "
167,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhflOjSALq-2VheuDcmoGSQ%2Flarger.jpg&width=445,Jeremy Mann,"Composition 187, 2021","US$25,000 "
168,https://d7hftxdivxxvm.cloudfront.net?height=570&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FA7gZq25td5FzPt0NMS6qcQ%2Flarger.jpg&width=445,Regina De La Concha,"Maria, 2020","€2,000 "
169,https://d7hftxdivxxvm.cloudfront.net?height=609&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FMGi3i1Ksuie4Gs75EcZ_3g%2Flarger.jpg&width=445,Ioana Sisea,"Draw me like one of your French girls 3, 2021","£4,800 "
170,https://d7hftxdivxxvm.cloudfront.net?height=397&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F4O5oR0iPJ0vzylFjOW3q9Q%2Flarger.jpg&width=445,Max Kremer,"""Canyon 2"" Contemporary Dark Blue & White Abstract Foliage Landscape Painting, 2023","US$5,100 "
171,https://d7hftxdivxxvm.cloudfront.net?height=556&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fb-h5iRAcdgrM2gyj_CbK6g%2Flarger.jpg&width=445,Josef Kote,"Wave Dance, ca. 2023","US$21,500 "
172,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FhJcD_4QQfJ8SOM8oDOZ02A%2Flarger.jpg&width=445,Joe Reihsen,"Ghost 824, 2017","$1,400 (1 bid)"
173,https://d7hftxdivxxvm.cloudfront.net?height=494&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgpDXXPu1xUlBs5LTBuWn-g%2Flarger.jpg&width=445,Radenko Milak,"MOMA New York, 2023","US$45,000 "
174,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fvet8euER2ic7SEJCPuOECg%2Flarger.jpg&width=445,John Redmond,"2, 2023","£1,950 "
175,https://d7hftxdivxxvm.cloudfront.net?height=298&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F0_DmVWfSx0-HLAm0-tSyDg%2Flarger.jpg&width=445,Charles Buckley,"Two Dreams, 2021","US$1,400 "
176,https://d7hftxdivxxvm.cloudfront.net?height=400&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F264YzSdzJld6b8hwQvjS1Q%2Flarger.jpg&width=445,Patrick Dean Hubbell,"Look Past Your Western Art Collection…See Us. (More Than Just A Remington), 2023","US$30,000 "
177,https://d7hftxdivxxvm.cloudfront.net?height=322&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Ft36-ycyytPYxP4QBoTXCtQ%2Flarger.jpg&width=445,Thomas Zitzwitz,"Untitled, 2020","€3,000 "
178,https://d7hftxdivxxvm.cloudfront.net?height=695&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F2DIOMZ1JmVxz_s619cljuQ%2Flarger.jpg&width=445,Clive Smith,"Friedrich Richter Dovecote, 2023","US$23,000 "
179,https://d7hftxdivxxvm.cloudfront.net?height=563&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F_4vi-A2j4FK9sXr2JX5ODA%2Flarger.jpg&width=445,Milena Krasnopiórko,"Achtung. Extremely Weak Individual, 2021",€450 
180,https://d7hftxdivxxvm.cloudfront.net?height=332&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FgDyILp90EAqDhwAWi1NoEA%2Flarger.jpg&width=445,Leobardo Huerta,"Autone, 2001","US$6,000 "
181,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F6o1mqI2zSx8PStBUGPb6fQ%2Flarger.jpg&width=445,The London Police,"Family Times, 2020","€3,900 "
182,https://d7hftxdivxxvm.cloudfront.net?height=674&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FBEPX86ZW4eOmacqam_vZ1A%2Flarger.jpg&width=445,Marc Chagall,"Portrait de Vava, 1966","US$220,000–US$230,000 "
183,https://d7hftxdivxxvm.cloudfront.net?height=593&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2Fpx3eufYyVmSs1111T7TdaA%2Flarger.jpg&width=445,Jason Martin,"Untitled (Lamp Black / Graphite Grey / Prussian Blue), 2018","£85,000–£105,000 "
184,https://d7hftxdivxxvm.cloudfront.net?height=695&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FvwCw0ERgJT6ALawwkRkT9Q%2Flarger.jpg&width=445,Pedro Ruiz,"Establecimientos Humanos, 2001","US$40,000 "
185,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FGFncnN5h07wJGV81yYUDrw%2Flarger.jpg&width=445,Marlon Portales,"Purple eyes, 2023","US$1,200 "
186,https://d7hftxdivxxvm.cloudfront.net?height=361&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FZlNABFhNTmDnvrbs7hDqiA%2Flarger.jpg&width=445,Kelly Bjork,"Feeling Nostalgic, Feeling Pretty, 2023","US$2,000 "
187,https://d7hftxdivxxvm.cloudfront.net?height=445&quality=80&resize_to=fill&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2F-aiK1BgjSR4aauRqjeI3uw%2Flarger.jpg&width=445,Nicolas Dubreuille,"Sans titre Ref (357), 2023","€3,300 "
188,https://d7hftxdivxxvm.cloudfront.net?height=356&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FjnHSc6VUFKWYAef_Tq47Fg%2Flarger.jpg&width=445,Joan Puerto,"Everyday I Love You More, 2021",£645 
189,https://d7hftxdivxxvm.cloudfront.net?height=302&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FUIU97lcnjGkhxOHHUom4BA%2Flarger.jpg&width=445,Hans Hartung,"T1975-K31, 1975","€350,000–€380,000 "
190,https://d7hftxdivxxvm.cloudfront.net?height=717&quality=80&resize_to=fit&src=https%3A%2F%2Fd32dm0rphc51dk.cloudfront.net%2FQoxvskL-Ic2U_zDDKnrGbw%2Flarger.jpg&width=445,Cranio,"YOUTUBERS, 2023","£15,000–£20,000 "
